               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 117,            0.026787,            0.016008,           0.0026408,             0.84591,             0.81121,             0.87077,             0.66678,            0.025358,           0.0086112,           0.0023506,            0.006172,            0.006172,            0.006172
                 118,            0.026975,            0.017675,           0.0027133,             0.86228,              0.8061,             0.87467,             0.67246,            0.025246,           0.0085618,           0.0023075,            0.006139,            0.006139,            0.006139
                 119,            0.027201,            0.017361,           0.0025261,             0.85291,             0.80982,             0.87632,             0.66555,            0.025283,           0.0085334,           0.0024491,            0.006106,            0.006106,            0.006106
                 120,            0.026674,            0.016547,            0.002661,             0.87719,             0.78905,             0.87227,              0.6628,             0.02541,           0.0085588,            0.002462,            0.006073,            0.006073,            0.006073
                 121,            0.026784,             0.01611,           0.0027901,             0.85468,             0.80104,             0.87865,             0.66325,             0.02555,           0.0084791,           0.0024917,             0.00604,             0.00604,             0.00604
                 122,            0.026882,            0.017778,            0.002651,             0.87907,             0.77773,             0.87442,             0.66863,            0.025591,            0.008599,           0.0025497,            0.006007,            0.006007,            0.006007
                 123,            0.026481,            0.017251,           0.0025394,             0.85844,             0.80885,             0.87737,             0.66828,            0.025258,           0.0085849,           0.0025004,            0.005974,            0.005974,            0.005974
                 124,            0.026168,            0.015378,           0.0025072,             0.86388,             0.80576,             0.87376,             0.66584,            0.025236,           0.0085508,           0.0025388,            0.005941,            0.005941,            0.005941
                 125,            0.026718,            0.017432,           0.0028941,             0.84295,             0.82003,             0.87752,             0.66297,            0.025253,           0.0085904,           0.0027013,            0.005908,            0.005908,            0.005908
                 126,            0.026231,            0.015669,           0.0023264,              0.8672,             0.79609,             0.87901,             0.67426,            0.025035,           0.0086199,           0.0026884,            0.005875,            0.005875,            0.005875
                 127,             0.02679,            0.016668,           0.0025721,             0.88672,             0.79241,             0.87712,             0.67097,            0.025075,           0.0085731,           0.0023239,            0.005842,            0.005842,            0.005842
                 128,            0.026492,            0.016771,           0.0025933,             0.87428,             0.79384,             0.87551,             0.67131,            0.025144,           0.0087122,            0.002499,            0.005809,            0.005809,            0.005809
                 129,            0.026862,            0.017632,           0.0024523,             0.84273,             0.82264,             0.87689,             0.67111,            0.025025,           0.0084982,           0.0023272,            0.005776,            0.005776,            0.005776
                 130,            0.026921,            0.017245,           0.0026564,             0.85628,             0.81053,             0.88225,             0.67747,            0.025026,           0.0084147,           0.0024539,            0.005743,            0.005743,            0.005743
                 131,            0.026533,            0.016407,           0.0028659,             0.87285,             0.79566,             0.88139,             0.67726,            0.025003,           0.0083504,            0.002243,             0.00571,             0.00571,             0.00571
                 132,            0.026337,            0.016224,           0.0025535,             0.87802,             0.79865,             0.88023,             0.67541,            0.024995,            0.008469,           0.0023774,            0.005677,            0.005677,            0.005677
                 133,            0.027239,            0.017964,           0.0027751,             0.85665,             0.81588,             0.88004,             0.67222,            0.024961,            0.008616,           0.0026853,            0.005644,            0.005644,            0.005644
                 134,            0.026894,            0.018254,           0.0027248,             0.87672,             0.78716,             0.87759,             0.67389,            0.025126,           0.0085518,           0.0025557,            0.005611,            0.005611,            0.005611
                 135,            0.026208,            0.016476,           0.0027486,             0.84131,             0.82323,             0.87758,             0.67425,            0.024654,           0.0085752,           0.0028172,            0.005578,            0.005578,            0.005578
                 136,            0.026019,            0.016648,           0.0025666,              0.8592,             0.80362,             0.88143,             0.67842,            0.024747,           0.0084997,           0.0026325,            0.005545,            0.005545,            0.005545
                 137,            0.026185,            0.015432,           0.0024116,             0.86721,             0.81735,             0.88036,              0.6812,            0.024878,           0.0085917,           0.0026134,            0.005512,            0.005512,            0.005512
                 138,            0.026529,            0.016712,           0.0029155,             0.87126,             0.80818,             0.88182,             0.68189,            0.024859,           0.0085102,           0.0028642,            0.005479,            0.005479,            0.005479
                 139,            0.026059,            0.017341,           0.0026263,             0.88452,             0.80245,             0.87734,             0.67781,            0.025104,           0.0086026,           0.0027345,            0.005446,            0.005446,            0.005446
                 140,            0.026088,            0.016079,           0.0025061,             0.86962,             0.81474,             0.88113,             0.68136,            0.024684,           0.0085607,           0.0026616,            0.005413,            0.005413,            0.005413
                 141,            0.025763,            0.015344,           0.0020777,             0.87317,             0.80548,             0.88512,             0.68295,            0.024629,           0.0085508,           0.0024095,             0.00538,             0.00538,             0.00538
                 142,            0.025657,             0.01606,           0.0021491,             0.87387,             0.80061,             0.87913,             0.67689,            0.024801,           0.0085582,           0.0027764,            0.005347,            0.005347,            0.005347
                 143,            0.026489,            0.016772,           0.0025879,             0.87149,              0.8061,             0.88217,             0.67844,            0.024828,           0.0086043,           0.0027698,            0.005314,            0.005314,            0.005314
                 144,            0.026018,            0.015451,           0.0024891,             0.87839,             0.80448,             0.88114,             0.68389,            0.024605,           0.0085723,           0.0025705,            0.005281,            0.005281,            0.005281
                 145,            0.025907,            0.017086,           0.0024833,             0.87314,             0.79875,             0.88052,             0.67827,            0.024741,           0.0086454,           0.0025373,            0.005248,            0.005248,            0.005248
                 146,            0.025713,            0.016435,           0.0026984,             0.87078,             0.80372,             0.88105,             0.67806,            0.024645,           0.0085774,           0.0024583,            0.005215,            0.005215,            0.005215
                 147,            0.026201,            0.016778,           0.0023882,             0.87098,             0.81346,             0.88441,              0.6808,            0.024735,           0.0085168,           0.0025039,            0.005182,            0.005182,            0.005182
                 148,            0.025538,            0.016346,           0.0024922,             0.85798,             0.82716,             0.88506,             0.68358,            0.024767,           0.0083987,            0.002514,            0.005149,            0.005149,            0.005149
                 149,            0.025616,            0.016388,           0.0020734,             0.86845,              0.8149,             0.88331,             0.68544,            0.024853,           0.0083868,            0.002495,            0.005116,            0.005116,            0.005116
                 150,            0.025832,            0.017101,            0.002398,             0.84952,             0.83281,             0.88712,               0.687,             0.02469,           0.0083955,           0.0025113,            0.005083,            0.005083,            0.005083
                 151,             0.02566,            0.016901,           0.0021673,             0.87815,             0.81768,             0.89011,             0.68389,            0.024742,           0.0083993,           0.0023947,             0.00505,             0.00505,             0.00505
                 152,            0.025823,            0.016378,           0.0026723,             0.85203,             0.84646,             0.88741,             0.68613,             0.02456,           0.0083354,           0.0024118,            0.005017,            0.005017,            0.005017
                 153,            0.025751,            0.015459,           0.0023253,             0.87651,             0.82199,             0.88708,              0.6863,            0.024622,           0.0083206,           0.0025236,            0.004984,            0.004984,            0.004984
                 154,            0.025956,            0.016664,           0.0024441,             0.87855,              0.8212,              0.8876,             0.69032,             0.02459,           0.0083423,           0.0021684,            0.004951,            0.004951,            0.004951
                 155,            0.025237,            0.015784,           0.0020312,             0.86815,             0.81649,             0.88354,             0.68641,             0.02473,           0.0084504,           0.0022741,            0.004918,            0.004918,            0.004918
                 156,              0.0254,            0.016107,           0.0022829,             0.87648,             0.81238,             0.88533,             0.68995,            0.024727,           0.0083732,           0.0022432,            0.004885,            0.004885,            0.004885
                 157,            0.025196,             0.01586,           0.0021462,             0.88753,             0.80507,             0.88653,             0.68791,            0.024917,           0.0084338,            0.002333,            0.004852,            0.004852,            0.004852
